Unnamed: 0,id,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id
1451,10742558,73164829,1512764941,100000,Buying a pet,ACCEPTED,7.0,
1455,9662511,97004852,1513088509,250000,Refinance existing loans,REJECTED,14.0,
1462,63200404,7033044,1512499174,170000,Refinance existing loans,REJECTED,8.7,
1502,97791435,55614517,1513723110,30000,Refinance existing loans,ACCEPTED,14.0,
1505,85181470,16508160,1513472097,210000,Buying a pet,ACCEPTED,7.0,"(78995950,)"
1509,10207063,49636321,1513050534,80000,Home purchase,REJECTED,6.7,
1538,72681619,41964545,1513931030,280000,home purchase,ACCEPTED,8.7,
1547,53396699,70572478,1512155772,240000,buying a pet,REJECTED,8.7,
1555,66775721,71084150,1512091606,120000,Refinance existing loans,ACCEPTED,14.0,
1557,92758307,93249559,1512150636,90000,Buying a pet,ACCEPTED,14.0,"(60327042,)"
1566,73615350,54289777,1513407356,260000,Refinance existing loans,REJECTED,8.7,
1583,96719348,81679430,1513102145,290000,Buying a pet,ACCEPTED,6.7,"(66618353,)"
1607,99161272,53852483,1514448017,100000,Home purchase,ACCEPTED,7.0,
1652,83903116,74382212,1512214051,60000,Home purchase,ACCEPTED,6.7,
1658,98496009,95122497,1512412618,270000,Buying a pet,REJECTED,14.0,"(71429861,)"
1678,53494847,51752566,1513687853,210000,Buying a pet,ACCEPTED,7.0,
1723,43628437,13980102,1513465006,60000,buying a pet,REJECTED,14.0,
1729,82805353,86569119,1512528200,80000,Home purchase,REJECTED,6.7,"(2094623,)"
1730,52684177,86569119,1513374475,90000,Buying a pet,REJECTED,7.0,
1737,30487185,80323294,1512415361,120000,home purchase,REJECTED,8.7,
1744,22528288,72753031,1514423211,50000,Buying a pet,ACCEPTED,8.7,"(26931693,)"
1764,84446345,66298362,1514400099,250000,Home purchase,ACCEPTED,7.0,
1806,11052357,19897858,1512090152,70000,Refinance existing loans,ACCEPTED,8.7,
1831,56624413,33375766,1513752095,120000,Home purchase,REJECTED,7.0,
1875,56783856,53185292,1514259976,190000,Home purchase,REJECTED,14.0,"(74368390,)"
1894,63568447,42476892,1512576451,190000,Refinance existing loans,ACCEPTED,6.7,"(60922642,)"
1900,53511460,79659373,1513374730,200000,buying a pet,ACCEPTED,8.7,
1907,75010490,15013822,1512323010,70000,Refinance existing loans,ACCEPTED,6.7,
1924,86620618,56916982,1512715198,170000,Refinance existing loans,ACCEPTED,6.7,
1930,75286879,10237089,1513093561,170000,Buying a pet,ACCEPTED,7.0,
1938,34435336,23133735,1513146152,120000,Home purchase,REJECTED,14.0,
1947,50958449,87304713,1512541604,290000,Buying a pet,ACCEPTED,7.0,
2043,54556877,30455979,1513424447,210000,buying a pet,REJECTED,8.7,"(703191,)"
2064,18871905,60332895,1513953957,190000,home purchase,REJECTED,6.7,
2070,35996112,58043487,1513315690,170000,Refinance existing loans,REJECTED,6.7,
2076,97693052,24096488,1513367417,150000,Home purchase,REJECTED,14.0,"(37413067,)"
2097,95098977,58945989,1512265305,210000,Refinance existing loans,ACCEPTED,8.7,
2148,98252859,29923345,1513723176,180000,Refinance existing loans,ACCEPTED,14.0,
2150,58644518,42122467,1514235843,80000,buying a pet,ACCEPTED,8.7,
2155,80924074,28999841,1512923118,290000,home purchase,REJECTED,6.7,
2184,39714174,61819827,1513888258,30000,Refinance existing loans,ACCEPTED,8.7,"(14017209,)"
2227,99803465,90854528,1512414378,240000,Buying a pet,REJECTED,8.7,
2234,91176435,84169853,1514498721,240000,Refinance existing loans,ACCEPTED,14.0,"(50555284,)"
2243,53189038,19368778,1513099826,200000,Home purchase,ACCEPTED,14.0,
2319,59248605,24055095,1513109642,200000,Refinance existing loans,ACCEPTED,14.0,
2327,56963878,96427517,1514410640,70000,Buying a pet,REJECTED,6.7,"(5698930,)"
2331,4717599,38146250,1513338167,250000,Buying a pet,REJECTED,7.0,
2334,68462621,68812070,1513747783,90000,home purchase,REJECTED,14.0,
2394,1043031,52247513,1512089037,150000,Buying a pet,REJECTED,7.0,
2395,79783533,72746478,1512693888,120000,Refinance existing loans,ACCEPTED,7.0,
2431,1797692,47450157,1513709178,40000,Buying a pet,ACCEPTED,7.0,
2449,77837175,3049396,1514642028,280000,Refinance existing loans,REJECTED,7.0,"(65365412,)"
2464,41692282,95004851,1513166450,270000,Refinance existing loans,REJECTED,6.7,
2537,92135334,14889877,1514328623,260000,Buying a pet,ACCEPTED,7.0,
2554,38507345,31126705,1513548965,300000,Refinance existing loans,ACCEPTED,6.7,"(71095754,)"
2608,85163825,98896155,1514607858,280000,Home purchase,REJECTED,7.0,
2695,28031622,56729336,1513502023,250000,Buying a pet,ACCEPTED,14.0,
2709,13362614,71330122,1514280110,30000,Refinance existing loans,REJECTED,14.0,
2728,66582988,96597958,1513210997,290000,Refinance existing loans,REJECTED,7.0,
2752,96148637,15679737,1513663650,150000,Refinance existing loans,ACCEPTED,7.0,"(72860820,)"
2760,83965133,13489997,1512502846,210000,Home purchase,REJECTED,6.7,
2761,59576480,70269897,1513641570,20000,Refinance existing loans,ACCEPTED,6.7,"(64954708,)"
2814,48167947,26789615,1514440582,40000,home purchase,ACCEPTED,14.0,"(83457822,)"
2842,95935243,45268808,1513766923,60000,Buying a pet,ACCEPTED,14.0,
2867,87429001,59838575,1513154713,260000,buying a pet,ACCEPTED,14.0,
2915,46142017,88991623,1513142036,90000,Refinance existing loans,ACCEPTED,6.7,
2935,45007951,36979589,1513335635,190000,Home purchase,ACCEPTED,6.7,
2968,76664304,24707537,1514488968,170000,Refinance existing loans,REJECTED,7.0,
3006,8951478,14528547,1514667270,90000,Buying a pet,REJECTED,14.0,
3061,40607405,26738039,1512328439,180000,Home purchase,REJECTED,6.7,
3063,69463366,50630433,1513440020,250000,Buying a pet,ACCEPTED,8.7,"(14262618,)"
3066,92091269,55403350,1514203640,50000,Refinance existing loans,REJECTED,6.7,"(72360118,)"
3069,54789808,98060220,1512253203,30000,Home purchase,ACCEPTED,6.7,"(27773056,)"
3117,56918658,90969900,1513955960,240000,Buying a pet,ACCEPTED,7.0,"(58287186,)"
3125,40236092,31841041,1514063424,100000,Buying a pet,ACCEPTED,8.7,"(76129675,)"
3141,22796476,2283052,1513849858,70000,Refinance existing loans,ACCEPTED,7.0,
3201,43236256,29407867,1513807437,100000,Refinance existing loans,REJECTED,14.0,
3213,66096094,68200292,1512268094,30000,Refinance existing loans,ACCEPTED,6.7,"(63361476,)"
3228,34999118,57126090,1513649094,190000,buying a pet,REJECTED,7.0,
3286,44260074,70182598,1512264493,70000,Refinance existing loans,ACCEPTED,14.0,
3289,16960403,54418371,1512973139,50000,Refinance existing loans,REJECTED,14.0,
3301,86527526,99335620,1513472127,250000,Refinance existing loans,REJECTED,6.7,"(80857879,)"
3303,11536422,74000981,1514069204,190000,Refinance existing loans,ACCEPTED,14.0,
3344,30105131,68070434,1513585031,170000,buying a pet,REJECTED,8.7,
3352,97542247,76224734,1513543065,190000,Refinance existing loans,REJECTED,6.7,
3371,14932164,31487512,1513360134,30000,Refinance existing loans,ACCEPTED,7.0,
3430,56938313,83734260,1514637310,20000,Home purchase,REJECTED,7.0,
3433,93319453,62228305,1514226060,20000,Refinance existing loans,ACCEPTED,6.7,
3480,33443272,15111116,1513960194,30000,Home purchase,ACCEPTED,6.7,"(48340204,)"
3495,76145887,40951164,1513602353,50000,Refinance existing loans,ACCEPTED,7.0,
3564,10266108,73897556,1512993361,190000,buying a pet,ACCEPTED,6.7,
3594,69353988,25228522,1514526277,30000,Home purchase,ACCEPTED,6.7,
3633,8455825,44921255,1512313610,290000,buying a pet,REJECTED,6.7,
3716,75079017,76021284,1512825064,120000,Home purchase,ACCEPTED,7.0,"(9914430,)"
3761,47345686,80245498,1513357563,180000,Refinance existing loans,ACCEPTED,6.7,
3780,21505309,99691902,1512467540,90000,Refinance existing loans,ACCEPTED,6.7,
3785,55638092,26097475,1512438750,240000,Refinance existing loans,REJECTED,7.0,
3792,4287095,43958610,1513857737,260000,buying a pet,REJECTED,7.0,
3793,79908103,33996895,1514325271,80000,Buying a pet,REJECTED,6.7,"(18967422,)"
3795,20214592,59184765,1513766386,190000,Buying a pet,ACCEPTED,7.0,"(52434361,)"
3807,57203476,48247872,1513429178,150000,home purchase,REJECTED,7.0,
3808,11422977,48247872,1514313079,280000,Buying a pet,REJECTED,6.7,
3826,44680667,82287373,1514298792,50000,Refinance existing loans,ACCEPTED,7.0,
3882,46868194,91246252,1513584821,200000,Buying a pet,ACCEPTED,8.7,
3895,66902454,27170019,1512587610,230000,Refinance existing loans,REJECTED,6.7,
4040,75721395,66584140,1514045908,120000,Refinance existing loans,ACCEPTED,14.0,
4053,41413682,47809758,1513466488,270000,Home purchase,REJECTED,7.0,
4086,89676390,77611243,1512562337,40000,Refinance existing loans,REJECTED,6.7,
4121,85369268,23732476,1512697947,70000,Buying a pet,REJECTED,7.0,
4146,72597597,3150352,1513566943,260000,Refinance existing loans,REJECTED,14.0,
4181,55783367,83262868,1512787553,210000,Buying a pet,REJECTED,6.7,
4191,10559626,15364704,1512150799,100000,Home purchase,REJECTED,14.0,
4202,1886548,9082214,1513208769,60000,Refinance existing loans,ACCEPTED,6.7,"(63352603,)"
4210,18313981,22045447,1512730186,100000,Buying a pet,REJECTED,6.7,"(68188106,)"
4215,21786456,77015595,1513069109,70000,Home purchase,ACCEPTED,6.7,
4223,44957057,60764048,1512200657,220000,Buying a pet,REJECTED,8.7,
4259,43192823,79294531,1512299056,60000,Refinance existing loans,REJECTED,8.7,"(68610541,)"
4320,33554519,84632827,1513018527,190000,Refinance existing loans,REJECTED,8.7,
4326,1826649,19634947,1514050669,230000,Home purchase,ACCEPTED,7.0,
4349,46840100,21390551,1512497998,90000,buying a pet,ACCEPTED,8.7,
4359,9478452,44810663,1512099614,120000,Buying a pet,ACCEPTED,6.7,
4387,86151180,76086508,1513298912,290000,home purchase,ACCEPTED,6.7,"(84798732,)"
4406,56929498,19684440,1512572072,120000,Refinance existing loans,REJECTED,8.7,
4417,49949067,38845917,1513409009,190000,Buying a pet,REJECTED,6.7,
4446,16438684,96734184,1513792080,290000,Buying a pet,REJECTED,6.7,"(41560206,)"
4564,68592600,81234735,1513152671,40000,Home purchase,REJECTED,7.0,
4583,98271139,31696509,1514631074,300000,home purchase,REJECTED,6.7,
4659,47162255,792973,1512109720,250000,Buying a pet,REJECTED,8.7,
4707,12470188,79503416,1512795492,190000,Refinance existing loans,ACCEPTED,14.0,"(83545553,)"
4732,84226231,95570064,1514346189,90000,Refinance existing loans,REJECTED,7.0,
4744,55796476,91245139,1513789748,170000,Buying a pet,REJECTED,7.0,
4787,17403570,59802241,1512186455,220000,Home purchase,ACCEPTED,6.7,
4789,46905867,72825475,1514472722,120000,Refinance existing loans,REJECTED,6.7,"(88405866,)"
4820,74880784,27911981,1512327124,240000,Refinance existing loans,ACCEPTED,6.7,"(67151626,)"
4851,87653508,15255015,1512909532,200000,Refinance existing loans,ACCEPTED,6.7,"(73366063,)"
4854,16957773,90468850,1513155313,210000,Refinance existing loans,REJECTED,6.7,"(20560449,)"
4866,46388629,8663205,1514319708,20000,Buying a pet,REJECTED,14.0,
4900,10233108,87891776,1514084810,30000,Refinance existing loans,REJECTED,7.0,
4909,27360399,49978607,1513200414,270000,Home purchase,ACCEPTED,8.7,
4968,69361730,428369,1513482960,220000,Home purchase,REJECTED,7.0,
4978,62459808,20255786,1513751168,120000,Home purchase,REJECTED,14.0,
5000,98837491,8751596,1514175289,220000,Buying a pet,REJECTED,14.0,
5005,95376544,33235674,1513721035,280000,Refinance existing loans,REJECTED,6.7,"(80337573,)"
5049,93885728,26887123,1512350656,300000,Refinance existing loans,ACCEPTED,8.7,"(72683192,)"
5057,89752940,4521589,1514411022,90000,Refinance existing loans,ACCEPTED,14.0,
5092,83469764,58523847,1514443499,250000,buying a pet,ACCEPTED,7.0,"(61558416,)"
5203,40823439,99026937,1512571132,300000,Refinance existing loans,ACCEPTED,8.7,
5297,18080012,63114097,1513088748,70000,Home purchase,ACCEPTED,6.7,
5318,31574156,37244092,1513144808,20000,Refinance existing loans,REJECTED,7.0,
5346,45009805,16687888,1513177039,270000,Buying a pet,REJECTED,7.0,
5364,94246550,49754632,1513055888,210000,Refinance existing loans,REJECTED,6.7,
5417,2124560,14979599,1513075956,50000,Buying a pet,ACCEPTED,7.0,
5453,35627245,14120966,1513682300,50000,Buying a pet,REJECTED,6.7,"(45149893,)"
5573,94411963,72422543,1512299513,40000,home purchase,ACCEPTED,7.0,
5602,74930605,57937025,1514101889,170000,Buying a pet,REJECTED,7.0,
5625,51033209,43636681,1512332013,190000,Refinance existing loans,REJECTED,7.0,
5657,34829796,30369634,1514013666,150000,Refinance existing loans,ACCEPTED,14.0,
5664,19161758,25233554,1513880321,90000,Refinance existing loans,REJECTED,8.7,
5687,24172385,54151080,1513880205,70000,Refinance existing loans,ACCEPTED,7.0,
5718,47825064,41257306,1513297344,90000,Refinance existing loans,REJECTED,7.0,
5772,96561785,49339468,1514154038,170000,Refinance existing loans,ACCEPTED,6.7,
5822,43861118,14613060,1513121434,30000,Buying a pet,ACCEPTED,7.0,
5881,63821626,28973559,1512479272,90000,Refinance existing loans,REJECTED,8.7,"(84589576,)"
5898,64751241,21401477,1512583769,80000,Refinance existing loans,REJECTED,8.7,"(19433674,)"
5935,68450150,34879050,1514377627,170000,Home purchase,ACCEPTED,8.7,
5947,84997501,34685413,1514126764,20000,Buying a pet,REJECTED,6.7,
5996,3936634,42105538,1513791481,90000,home purchase,REJECTED,8.7,
6150,47025048,92829752,1513875892,120000,Buying a pet,ACCEPTED,8.7,
6181,70321746,72356199,1512326924,150000,home purchase,REJECTED,7.0,"(23927601,)"
6184,43392109,4624304,1512949955,250000,buying a pet,REJECTED,14.0,"(46830064,)"
6216,63047920,60150940,1513668036,300000,Refinance existing loans,ACCEPTED,7.0,
6220,71925751,8213659,1513637598,210000,Buying a pet,ACCEPTED,7.0,"(13438727,)"
6226,5799858,86263352,1514443388,230000,buying a pet,ACCEPTED,8.7,
6252,48004176,42086328,1514623816,120000,home purchase,ACCEPTED,8.7,"(41458584,)"
6287,91210405,70257808,1512831550,120000,Buying a pet,ACCEPTED,7.0,
6307,77778009,9628652,1513777963,210000,buying a pet,REJECTED,14.0,
6325,80374964,91098425,1513131871,20000,Home purchase,REJECTED,8.7,"(79334651,)"
6339,76738059,36949949,1512999931,300000,Buying a pet,ACCEPTED,7.0,
6408,33708679,3177604,1512575011,120000,Refinance existing loans,ACCEPTED,7.0,
6426,41161656,33349928,1514673987,90000,Buying a pet,REJECTED,8.7,
6446,60150266,31954341,1513271439,170000,Refinance existing loans,ACCEPTED,7.0,"(41983759,)"
6457,86775719,28550098,1513846320,250000,Home purchase,REJECTED,7.0,
6472,28320839,93942670,1512775686,240000,home purchase,ACCEPTED,7.0,
6474,8559007,6018017,1513778724,80000,Refinance existing loans,ACCEPTED,7.0,"(47653856,)"
6480,55863203,91852377,1514285800,190000,Buying a pet,REJECTED,8.7,
6482,96764720,79647294,1513433570,150000,Buying a pet,ACCEPTED,8.7,
6487,19601575,27318271,1513805126,200000,buying a pet,ACCEPTED,7.0,
6495,9276943,46075042,1512129343,270000,Refinance existing loans,ACCEPTED,7.0,
6501,88005173,40280620,1512426025,200000,Home purchase,ACCEPTED,6.7,"(34537813,)"
6553,4626044,64595746,1512416462,40000,Buying a pet,REJECTED,14.0,"(77322686,)"
6566,10436721,57491033,1512504547,240000,Buying a pet,REJECTED,8.7,
6574,43813795,93704396,1512565837,180000,Refinance existing loans,REJECTED,7.0,"(8349942,)"
6590,3115503,98482851,1512847167,70000,Buying a pet,ACCEPTED,8.7,"(71278126,)"
6627,6752399,82124092,1513525773,210000,buying a pet,ACCEPTED,7.0,
6632,46509586,700466,1513337535,90000,Buying a pet,REJECTED,8.7,
6657,12103939,24461610,1512382457,70000,Buying a pet,ACCEPTED,14.0,"(97753230,)"
6660,78046114,67436529,1513269320,190000,Home purchase,REJECTED,7.0,
6675,14817307,76903679,1512828876,30000,Home purchase,REJECTED,8.7,
6738,99690213,95181750,1512572706,250000,Buying a pet,REJECTED,8.7,
6750,86668657,28273851,1513541819,240000,Refinance existing loans,ACCEPTED,14.0,"(67989414,)"
6778,32065463,5874909,1514293324,60000,Buying a pet,ACCEPTED,7.0,
6809,58063361,19203000,1513230166,230000,Refinance existing loans,REJECTED,8.7,
6896,7914114,78017764,1513969866,70000,Refinance existing loans,ACCEPTED,14.0,
6897,36126471,18987340,1514495533,90000,Refinance existing loans,REJECTED,7.0,
6945,87058347,5773538,1512769430,40000,buying a pet,REJECTED,8.7,"(16753332,)"
6967,46185431,78598864,1514063795,200000,Refinance existing loans,ACCEPTED,8.7,
6982,44582630,74419529,1512820676,250000,Refinance existing loans,REJECTED,7.0,
7011,23995675,27610134,1512132687,20000,Buying a pet,ACCEPTED,8.7,"(25737084,)"
7024,25738838,43119332,1512500896,120000,home purchase,REJECTED,14.0,"(14953216,)"
7085,59958332,74889397,1513189872,40000,Refinance existing loans,REJECTED,14.0,
7086,129679,64746622,1512953673,90000,Buying a pet,ACCEPTED,8.7,"(11599327,)"
7092,41984596,4725479,1514281440,70000,Buying a pet,REJECTED,14.0,
7124,9920446,4099686,1512109756,30000,Buying a pet,ACCEPTED,7.0,
7155,56878471,33695164,1513840601,170000,Home purchase,ACCEPTED,8.7,"(34802335,)"
7190,81785929,68821201,1514514977,230000,Buying a pet,ACCEPTED,7.0,"(17815598,)"
7211,51722945,22216187,1513912558,210000,Refinance existing loans,REJECTED,6.7,
7236,5965416,81702752,1513862624,280000,Home purchase,ACCEPTED,6.7,
7261,33620598,3642141,1514105750,50000,home purchase,ACCEPTED,7.0,"(45460703,)"
7279,49883423,69565124,1514412127,210000,Home purchase,ACCEPTED,14.0,
7387,86784602,84313890,1512903768,90000,Buying a pet,ACCEPTED,14.0,"(7241414,)"
7425,68193972,2251393,1514600524,70000,Refinance existing loans,REJECTED,7.0,"(6133715,)"
7442,52904817,42914198,1513198038,100000,Buying a pet,ACCEPTED,8.7,
7455,70166012,12357256,1514288773,20000,Refinance existing loans,ACCEPTED,6.7,
7456,1300315,62897207,1512444228,290000,buying a pet,ACCEPTED,6.7,"(4478513,)"
7465,86119934,83104494,1512421277,300000,Refinance existing loans,REJECTED,6.7,"(46092592,)"
7470,92224366,82445976,1512337480,150000,Home purchase,REJECTED,6.7,
7481,33781637,23068006,1512177267,40000,Buying a pet,REJECTED,6.7,"(8811549,)"
7496,35923876,60329979,1512919945,30000,Refinance existing loans,REJECTED,8.7,
7532,26223587,53358903,1512311102,180000,Buying a pet,REJECTED,7.0,
7534,36089314,41273426,1513432173,280000,Refinance existing loans,ACCEPTED,6.7,"(26193777,)"
7556,51758054,44439636,1513268848,280000,Buying a pet,REJECTED,6.7,"(59482276,)"
7563,43311091,87313998,1513303666,230000,buying a pet,REJECTED,7.0,
7751,26732125,26344035,1514320481,180000,Home purchase,REJECTED,7.0,
7773,61982207,90290649,1513724477,30000,Refinance existing loans,ACCEPTED,6.7,
7821,30022963,86587262,1512353745,150000,Buying a pet,REJECTED,7.0,
7829,43515479,18594250,1513990463,250000,Home purchase,REJECTED,14.0,
